ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID
10003,13873
10005,11630
10005,11630
10005,11630
10005,11630
10005,11630
10005,11630
10005,11630
10005,11630
10005,11630
10005,11630
10005,11833
10008,12184
10008,12184
10008,12184
10008,12184
10010,12222
10011,10661
10011,10661
10011,10661
10011,10661
10011,10661
10011,10661
10011,10661
10011,10661
10011,10661
10011,10661
10011,10661
10011,10661
10011,10661
10011,11399
10011,11399
10011,11399
10011,11399
10011,11399
10011,11399
10011,11399
10011,11869
10011,11869
10011,11869
10011,11869
10011,11869
10011,11869
10011,11869
10011,11869
10011,11869
10011,11869
10011,11869
10011,11869
10011,11869
10011,11869
10011,12211
10011,12745
10011,12745
10011,12745
10011,12745
10011,12745
10011,12889
10011,14081
10011,14081
10011,14081
10011,15589
10011,15589
10011,15589
10011,15589
10011,15589
10011,15589
10011,15589
10011,15589
10011,15589
10011,15589
10011,15589
10011,15589
10015,10170
10015,10170
10015,10170
10015,10170
10015,10170
10016,12184
10016,12184
10016,12184
10016,12184
10016,12184
10016,12184
10016,12184
10016,12184
10016,12184
10017,10170
10040,11630
10040,11630
10040,11630
10040,11630
10040,11630
10040,11630
10040,11630
10040,11630
10040,11630
10040,11630
10040,11630
10040,11630
10042,10170
10042,10170
10042,10170
10042,10170
10042,10170
10042,10170
10042,10170
10042,10170
10053,10754
10065,12184
10065,12184
10065,12184
10065,12184
10065,12184
10065,12184
10076,11630
10076,11630
10076,11630
10076,11630
10085,12184
10085,12184
10085,12184
10085,12184
10085,12184
10085,12184
10085,12184
10085,12184
10095,16390
10096,12184
10102,12184
10135,10208
10135,10268
10135,10268
10135,10268
10135,10268
10135,10300
10135,10397
10135,10397
10135,10397
10135,10397
10135,10397
10135,10397
10135,10397
10135,10397
10135,10397
10135,10397
10135,10397
10135,10397
10135,10397
10135,10397
10135,10397
10135,10397
10135,10397
10135,10397
10135,10397
10135,10397
10135,10397
10135,10397
10135,10397
10135,10397
10135,10397
10135,10397
10135,10397
10135,10397
10135,10397
10135,10397
10135,10431
10135,10431
10135,10431
10135,10431
10135,10431
10135,10434
10135,10434
10135,10434
10135,10434
10135,10434
10135,10434
10135,10434
10135,10434
10135,10434
10135,10434
10135,10434
10135,10434
10135,10590
10135,10590
10135,10590
10135,10599
10135,10599
10135,10599
10135,10693
10135,10693
10135,10693
10135,10693
10135,10721
10135,10785
10135,10868
10135,10868
10135,10980
10135,10994
10135,10994
10135,10994
10135,10994
10135,10994
10135,10994
10135,10994
10135,11057
10135,11057
10135,11057
10135,11057
10135,11057
10135,11057
10135,11057
10135,11057
10135,11057
10135,11057
10135,11057
10135,11057
10135,11057
10135,11057
10135,11057
10135,11057
10135,11057
10135,11057
10135,11057
10135,11057
10135,11057
10135,11057
10135,11057
10135,11057
10135,11057
10135,11057
10135,11057
10135,11057
10135,11057
10135,11057
10135,11057
10135,11057
10135,11057
10135,11057
10135,11057
10135,11057
10135,11252
10135,11252
10135,11423
10135,11423
10135,11433
10135,11433
10135,11433
10135,11433
10135,11433
10135,11433
10135,11433
10135,11433
10135,11433
10135,11433
10135,11433
10135,11433
10135,11433
10135,11433
10135,11433
10135,11433
10135,11433
10135,11433
10135,11433
10135,11433
10135,11433
10135,11618
10135,11618
10135,11618
10135,11618
10135,11618
10135,11618
10135,11823
10135,11973
10135,11995
10135,11995
10135,11995
10135,11996
10135,11996
10135,11996
10135,12197
10135,12197
10135,12264
10135,12264
10135,12339
10135,12339
10135,12339
10135,12339
10135,12339
10135,12339
10135,12339
10135,12339
10135,12339
10135,12339
10135,12339
10135,12339
10135,12339
10135,12391
10135,12448
10135,12448
10135,12448
10135,12448
10135,12478
10135,12884
10135,12889
10135,12889
10135,12953
10135,12953
10135,12953
10135,13061
10135,13061
10135,13061
10135,13204
10135,13244
10135,13244
10135,13244
10135,13244
10135,13244
10135,13244
10135,13244
10135,13244
10135,13244
10135,13244
10135,13244
10135,13244
10135,13244
10135,13244
10135,13244
10135,13342
10135,13342
