ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID
10005,10349
10005,11214
10005,11214
10005,11630
10005,11630
10005,11630
10005,11630
10005,11630
10005,11630
10005,11630
10005,11630
10005,11630
10005,11630
10005,11630
10005,11630
10005,11630
10005,11630
10005,15731
10006,10056
10006,10056
10009,10170
10011,10011
10011,10011
10011,10011
10011,10011
10011,10011
10011,10011
10011,10011
10011,10011
10011,10011
10011,10011
10011,10011
10011,10011
10011,10661
10011,10661
10011,10661
10011,10661
10011,10661
10011,10661
10011,10661
10011,10661
10011,10661
10011,10661
10011,10661
10011,10661
10011,11399
10011,11399
10011,11399
10011,11399
10011,11399
10011,11399
10011,11399
10011,11399
10011,11869
10011,11869
10011,11869
10011,11869
10011,11869
10011,11869
10011,11869
10011,11869
10011,12745
10011,12745
10011,12745
10011,12745
10011,15972
10011,16837
10014,11630
10014,11630
10014,11630
10016,12184
10016,12184
10016,12184
10016,12184
10016,12184
10017,10056
10017,10056
10033,10299
10033,10299
10033,10299
10033,10299
10033,10299
10033,10299
10033,10299
10033,10299
10033,11555
10033,14709
10033,14709
10033,14709
10033,14709
10033,14709
10033,14709
10033,14709
10033,14709
10033,14709
10033,14709
10039,10783
10040,11630
10040,11630
10040,11630
10042,10056
10042,10056
10042,10056
10042,10056
10042,10056
10042,10056
10042,10056
10042,10056
10042,10056
10042,10170
10043,10056
10056,10006
10056,10006
10056,10016
10056,10017
10056,10042
10056,10042
10056,10042
10056,10042
10056,10042
10056,10042
10056,10042
10056,10042
10056,10042
10056,10047
10056,10056
10056,10056
10056,10056
10056,10056
10056,10056
10056,10056
10056,10056
10056,10056
10056,10056
10056,10056
10056,10056
10056,10056
10056,10056
10056,10056
10056,10063
10056,10078
10056,10078
10056,10100
10056,10243
10056,10278
10056,10278
10056,10278
10056,10278
10056,10278
10056,10278
10056,10278
10056,10278
10056,10278
10056,10278
10056,10278
10056,10278
10056,10278
10056,10278
10056,10278
10056,10278
10056,10278
10056,10556
10056,10556
10056,10556
10056,11299
10056,11299
10056,11299
10056,11299
10056,11299
10056,11513
10056,11513
10056,11513
10056,11513
10056,11513
10056,11513
10056,12509
10056,12509
10056,12705
10056,12705
10056,12705
10056,12705
10056,12705
10056,12705
10056,12705
10056,12705
10056,12705
10056,12705
10056,12705
10056,12705
10056,12712
10056,12721
10056,12721
10056,12721
10056,12721
10056,12743
10056,12743
10056,12743
10056,12743
10056,12743
10056,12771
10056,12771
10056,12771
10056,12771
10056,12771
10056,12771
10056,12771
10056,12771
10056,12782
10056,12782
10056,12782
10056,12782
10056,12782
10056,12782
10056,12782
10056,12782
10056,12782
10056,12782
10056,12782
10056,12782
10056,12785
10056,12785
10056,12785
10056,12785
10056,12785
10056,12785
10056,12785
10056,12785
10056,12785
10056,12785
10056,12785
10056,12785
10056,12785
10056,12785
10056,12854
10056,12854
10056,12854
10056,12854
10056,12854
10056,12854
10056,12854
10056,12854
10056,12854
10056,12854
10056,12854
10056,12854
10056,12854
10056,12854
10056,12866
10056,12869
10056,12869
10056,12869
10056,12869
10056,12869
10056,12869
10056,12869
10056,12869
10056,12869
10056,12869
10056,12869
10056,12869
10056,12869
10056,13888
10056,14631
10056,15091
10056,15091
10056,15091
10056,15091
10056,15091
10056,15091
10056,15091
10056,15091
10056,15091
10056,15091
10056,15091
10056,15091
10056,15091
10056,15091
10056,15091
10056,15091
